,60896,60895,60894,60891,60893,70002,70003,60892,60911,60902,65004,60910,60909,70004,70007,70005,60908,70006,60907,70009,70008,60906,70011,60904,70010,60903,65005,65003,65002,65001,60855,70020,60854,70019,70018,60853,70017,60852,60851,60850,70016,60849,70015,70014,60846,60847,70012,65021,65019,65020,65018,65017,70028,70021,70026,65016,70027,65015,65014,70025,65013,65010,65009,65007,65008,70022,70030,70029,70023,70024,60890,60889,65023,60888,60887,65022,60848,65011,65012,70013,65006,60839
60896,0.0,0.38339049999999997,0.007353350000000001,0.0,0.0,0.0,0.0,0.002091,0.0,0.0,0.0,0.4015315,0.0099433,0.037500000000000006,0.0,0.0,6.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014271499999999999,0.0,0.0,0.00442425,0.0,0.0,0.0,0.0,0.0,0.01271345,0.056048999999999995,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0024837,0.0,0.0041905,0.0,0.0,0.0018343,0.0,0.0,0.0,0.0,0.0
60895,0.11733795,0.0,0.0021522,0.0,0.0,0.0,0.0,0.0,0.0,0.032940899999999995,0.0,0.6164078,0.019686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014263,0.0,0.0,0.005207949999999999,0.0,0.0232764,0.0,0.0,0.0,0.0,0.0,0.0,0.02508435,0.0030429999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.00435455,0.0,0.01645175,0.0,0.0,0.09513085,0.0,0.0,0.0,0.0,0.0
60894,0.004777,0.0456365,0.0,0.15000000000000002,0.0032368,0.0,0.0,0.482579,0.0,0.0,0.0,0.24882984999999996,0.00414545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00805375,0.0,0.0,0.0,0.0,0.0,0.0123964,0.0,0.0,0.0205683,0.0088825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307955,0.0,0.0,0.0,0.0,0.0078166
60891,0.0,0.0,0.021428571428571432,0.0,0.02417485,0.021428571428571432,0.021428571428571432,0.09088462142857143,9.69e-05,0.0,0.0,0.005304,0.11420607142857143,0.0,0.0,0.0,0.0329562,0.0,0.17459942142857143,0.0,0.0,0.37214615,0.0,0.0006375,0.0,0.007679749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120955,0.0,0.0,0.0187629,0.0578119,0.0,0.024053371428571432,0.0,0.0,0.00688075,0.00431035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60893,0.0,0.0,0.0,0.16938034999999999,0.0,0.07500000000000001,0.07500000000000001,0.47131054999999994,0.0,0.0185623,0.0,0.0,0.03804175,0.0,0.0,0.0,0.13871405,0.0,0.0,0.0,0.0,0.0112727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019048499999999998,0.0,0.0,0.00081345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70002,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70003,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60892,0.0,0.0012121,0.07408005,0.3706491,0.0916708,0.025,0.025,0.0,0.0,0.0,0.0,0.010047849999999999,0.26985525,0.0,0.0,0.0,0.012742350000000001,0.0,0.025,0.0,0.0,0.0255969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023919,0.0,0.0,1.615e-05,0.026299,0.0,0.0352391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051994499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64623005,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793815,0.0,0.0,0.00408765,0.0,0.00546295,0.0,0.00465035,0.0,0.0,0.0,0.0,0.0663272,0.0,0.07622715,0.037500000000000006,0.0,0.0078251,0.0,0.0226882,0.046064049999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60902,0.0,0.0009486,0.0,0.00232475,0.0,0.0,0.0,0.007792800000000001,0.22062644999999997,0.0,0.0,0.0105808,0.00315265,0.0,0.0,0.0,0.00029665000000000003,0.0,0.0,0.0,0.0,0.0206312,0.0,0.0816714,0.05,0.0040562,0.05,0.0,0.0,0.0,0.034274549999999994,0.0,0.2075768,0.0,0.0,0.1696107,0.0,0.0906423,0.01663365,0.0061115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93e-05,0.00044964999999999995,0.0,0.02253775,0.0,0.0,3.145e-05,0.0,0.0,0.0,0.0,0.0
65004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.030000000000000006,0.0,0.030000000000000006,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60910,0.040902,0.12688015,0.0004683499999999999,0.0034815999999999996,0.0,0.0,0.0,0.00130135,0.0,0.00393635,0.0,0.0,0.1341264,0.025,0.0,0.0,0.00011899999999999999,0.0,0.006486349999999999,0.0,0.0,6.12e-05,0.0,0.0012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024157,0.0,0.0,0.01705015,0.0,0.004891749999999999,0.0127806,0.00456875,0.0,0.0052224,0.0,0.0,0.1359097,0.09936415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.00132515,0.0018096499999999999,0.0,0.11258419999999998,0.0,0.0,0.23301709999999998,0.0,0.0,0.0,0.0,0.0
60909,0.00064005,0.00200515,0.00027794999999999995,0.11914372142857144,0.00559725,0.0,0.0,0.15545402142857145,0.0,0.014976999999999999,0.0,0.2643645214285714,0.0,0.0,0.021428571428571432,0.021428571428571432,0.08582535000000001,0.0,0.0949365,0.0,0.0,0.0135677,0.0,0.0004913,0.0,0.01273895,0.0,0.0,0.0,0.0,0.0006154,0.0,0.0,0.0,0.0,0.0006154,0.0,0.0041582,0.00151385,0.0185946,0.0,0.13016992142857142,0.0,0.0,0.0031858,9.435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502499999999999,0.0,0.0,0.00609875,0.0,0.0,0.0,0.021428571428571432,0.0,0.0,0.0,0.0
70004,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
70005,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60908,0.0002499,0.0,0.0,0.08057065,0.05564015,0.0,0.0,0.028820099999999998,0.0,0.014892,0.0,0.046194099999999995,0.26310389999999995,0.0,0.0,0.07500000000000001,0.0,0.07500000000000001,0.00336175,0.0,0.0,0.20406545,0.0,0.023365649999999998,0.0,0.00143565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027794999999999995,0.07674565,0.0172346,0.0,0.018401650000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555645,0.0,0.01008525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70006,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60907,0.0,0.0,0.0,0.1523878,0.0,0.0,0.0,0.0359565,0.0,0.00074205,0.0,0.0196673,0.1371934,0.0,0.025,0.0,0.0002142,0.0,0.0,0.025,0.025,0.0782442,0.0,0.00476595,0.0,0.00061115,0.0,0.0,0.0,0.0,0.0,0.0,0.0019124999999999997,0.0,0.0,0.0083453,0.0,4.25e-06,0.0128299,0.4309347,0.0,0.00431715,0.0,0.0,0.0015079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851615,0.0,0.0,0.0018495999999999999,0.0,0.025,0.0,0.0,0.0
70009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60906,0.0,0.0,0.0,0.08586955,0.0016388,0.0,0.0,0.0059806,0.0,0.03108705,0.0,0.0015181,0.0128418,0.0,0.0,0.0,0.045886399999999994,0.05,0.09731649999999999,0.05,0.0,0.0,0.05,0.10814720000000001,0.0,0.06103424999999999,0.0,0.0,0.0,0.0,0.00923355,0.0,0.0013617,0.0,0.0,0.0095438,0.0,0.017607750000000002,0.21623064999999997,0.1373481,0.0,0.00017765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60904,0.0,0.0,0.0,0.00045305000000000003,0.0,0.0,0.0,0.00014450000000000002,0.0002329,0.15748289999999998,0.05,0.0023562,0.00699635,0.0,0.0,0.0,0.00016065,0.0,0.0020808,0.0,0.0,0.17333625,0.05,0.0,0.05,0.180472,0.0,0.0,0.0,0.0,0.025952199999999998,0.0,0.00651355,0.0,0.0,0.04378435,0.0,0.21300575,0.0180489,0.0097002,0.0,0.0,0.0,0.0,0.0,0.00033489999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
